TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;11;2;2;20;43;0,3,4,7,8,11,13,14,17,19-1,3,5,6,8,10,13,14,16,18-0,2,4,6,9,11,13,14,17,19-0,2,5,7,9,10,13,14,17,18-1,2,5,7,8,11,13,15,16,19-0,2,4,7,9,10,12,15,17,18-1,3,4,6,9,10,12,15,16,18-0,3,4,6,8,11,13,14,17,19-0,3,4,6,9,10,12,14,16,18-0,3,4,7,9,11,12,14,17,19-0,2,5,7,8,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-10-12-15-16-18;;473/prop3860
cpr;100;10;11;2;2;20;43;1,2,4,6,8,10,12,14,16,19-0,2,4,7,9,11,13,14,17,19-1,2,4,6,9,11,12,14,16,19-1,2,5,6,9,10,13,15,17,19-0,2,4,7,9,11,13,14,16,19-0,3,5,6,9,11,12,15,16,18-0,2,5,6,9,10,13,14,16,18-0,2,4,6,8,10,12,15,16,18-0,2,5,6,9,10,12,15,17,18-1,2,5,6,8,10,13,15,16,19-0,3,4,7,9,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-12-15-17-19;;473/prop7090
cpr;100;10;11;2;2;20;43;0,3,4,7,9,11,13,14,17,19-1,3,4,7,9,11,13,15,16,19-1,2,4,7,8,11,12,15,16,18-0,3,5,7,9,10,13,15,17,19-1,3,4,7,9,10,13,15,17,19-0,2,4,7,9,10,12,15,17,19-1,3,4,7,8,10,13,15,17,19-1,3,4,7,8,11,13,14,16,18-0,3,5,7,9,10,13,14,17,19-0,2,5,6,9,11,13,14,17,19-0,3,5,6,9,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-13-14-17-18;;473/prop3851
cpr;100;10;11;2;2;20;43;1,3,5,7,9,11,12,14,17,18-0,3,5,7,8,10,12,14,17,19-0,3,5,7,9,11,12,15,17,18-0,3,4,7,8,11,12,15,16,19-0,2,5,6,8,11,13,14,16,19-1,3,5,6,8,10,12,14,17,18-1,2,4,7,8,11,12,14,17,19-0,3,5,6,8,11,12,15,17,18-1,3,4,7,8,11,13,15,16,19-1,3,4,7,8,10,12,15,16,19-0,3,5,7,9,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-11-13-14-16-19;;473/prop3835
cpr;100;10;11;2;2;20;43;0,2,4,6,8,10,12,14,17,18-1,2,5,7,8,10,12,14,16,19-1,2,5,7,9,11,13,14,16,19-1,3,5,7,9,10,13,14,16,19-0,2,4,6,8,11,12,15,17,18-1,2,5,7,8,10,12,15,16,19-1,2,4,6,9,11,13,14,16,19-1,2,5,7,8,11,12,15,16,19-1,2,4,6,9,10,12,15,17,19-0,3,4,7,8,10,13,14,17,18-1,3,5,7,9,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-11-12-15-17-19;;473/prop3838
cpr;100;10;11;2;2;20;43;1,2,4,6,8,10,13,14,17,18-0,3,5,6,8,10,13,14,17,18-1,2,5,7,8,10,13,14,17,18-1,3,5,7,8,10,13,14,17,18-0,2,5,7,8,10,13,14,17,18-1,2,5,7,8,10,13,15,17,18-0,2,4,6,8,11,13,15,16,18-1,2,5,7,8,11,12,15,16,18-1,2,4,6,8,11,12,15,16,19-0,2,4,6,8,11,12,15,16,19-1,3,5,7,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-10-12-14-17-19;;473/prop81
cpr;100;10;11;2;2;20;43;0,2,5,7,9,11,13,15,17,19-0,3,4,7,9,11,13,14,16,19-0,2,4,7,8,11,12,14,17,19-0,2,4,7,9,10,13,14,16,19-1,3,5,6,8,11,12,15,17,19-0,3,4,7,8,11,12,14,17,19-0,3,5,6,8,11,13,14,17,19-1,3,4,6,8,11,12,15,16,19-1,3,4,7,8,10,12,15,17,19-0,2,5,7,9,11,12,15,16,18-0,2,5,6,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-12-15-17-18;;473/prop3789
cpr;100;10;11;2;2;20;43;1,3,4,6,8,11,13,15,17,18-1,2,5,7,8,10,12,15,16,19-0,3,4,6,8,11,12,14,17,19-0,3,4,6,8,11,13,15,17,18-0,3,5,7,8,10,13,14,16,19-1,2,4,6,9,11,12,15,17,18-1,2,5,6,9,11,12,15,16,19-0,2,4,7,9,11,13,14,16,18-1,3,4,6,9,11,13,14,17,18-0,2,5,6,9,11,12,15,17,19-1,3,4,6,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-9-10-13-14-16-18;;473/prop3901
cpr;100;10;11;2;2;20;43;1,2,5,6,8,11,12,15,17,18-0,2,4,6,8,10,13,14,16,18-0,3,4,7,9,11,12,14,17,19-0,2,4,6,8,11,13,15,17,19-0,2,5,7,9,10,12,15,17,18-0,2,5,7,8,11,12,14,16,18-1,3,4,6,9,11,13,14,16,18-0,3,4,7,8,11,13,15,17,19-0,2,4,6,9,10,13,14,17,18-1,3,5,6,9,10,13,14,16,18-1,2,4,6,9,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-10-12-15-16-18;;473/prop3902
cpr;100;10;11;2;2;20;43;1,3,5,7,8,11,13,14,17,18-0,3,4,7,8,10,12,15,16,18-1,2,5,6,9,11,13,15,16,18-1,2,5,6,9,10,13,15,16,18-1,3,5,7,9,10,13,15,16,18-0,2,4,6,9,10,12,14,16,19-0,2,4,6,9,11,12,15,16,19-1,2,5,7,9,11,13,15,16,18-0,3,5,6,9,10,12,15,17,18-0,2,4,7,8,10,13,15,16,18-0,2,4,6,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-12-14-17-18;;473/prop3987
cpr;100;10;11;2;2;20;43;1,3,4,6,8,10,13,15,16,19-1,3,5,7,8,10,12,14,16,18-0,2,4,6,9,11,13,15,16,19-0,3,4,7,9,10,12,14,17,19-0,2,4,7,9,11,12,14,16,19-0,2,5,6,9,11,12,15,16,18-0,2,5,6,8,11,13,15,16,18-1,2,4,7,9,11,12,14,16,18-1,3,5,7,9,10,12,15,16,18-1,3,4,7,8,11,13,14,17,18-1,3,4,7,8,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-9-10-13-15-17-19;;473/prop3709
cpr;100;10;11;2;2;20;43;0,2,4,6,9,10,13,14,17,19-1,3,5,7,8,11,12,15,17,19-0,3,5,6,9,11,13,14,17,19-0,3,4,6,9,10,12,15,17,19-0,2,5,6,9,11,12,14,17,19-0,3,5,7,9,10,13,15,17,19-0,2,5,7,9,10,12,14,17,19-0,3,5,6,9,11,13,14,16,18-0,2,4,6,9,11,13,14,16,19-1,2,4,6,9,10,13,15,17,18-1,3,5,7,8,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-13-15-17-18;;473/prop3972
cpr;100;10;11;2;2;20;43;0,2,5,6,9,11,12,15,16,19-0,3,5,6,8,11,12,14,16,18-1,3,4,7,8,11,13,14,16,19-0,3,5,6,8,11,13,14,17,19-1,3,5,7,8,11,12,14,16,19-0,2,5,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,17,19-0,2,5,7,9,11,12,15,17,19-1,3,5,6,8,11,12,14,16,19-1,3,5,7,8,11,13,15,16,19-0,3,4,7,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-13-15-17-18;;473/prop3713
cpr;100;10;11;2;2;20;43;1,3,5,7,9,10,13,14,17,19-1,2,4,6,9,11,13,15,17,18-1,3,4,6,9,11,12,15,16,19-1,2,4,7,9,11,13,14,16,19-1,3,4,6,9,10,13,15,16,18-1,3,4,7,8,11,13,14,17,19-0,2,4,6,9,11,13,14,16,18-1,2,4,7,9,11,12,15,17,18-0,2,4,6,9,10,13,15,17,19-1,3,4,7,9,11,12,14,17,19-1,2,4,7,8,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-11-13-15-16-18;;473/prop7042
cpr;100;10;11;2;2;20;43;0,3,5,6,8,11,12,14,17,18-0,2,4,7,8,11,13,14,17,19-0,3,4,6,8,10,12,14,17,19-0,3,4,6,8,11,12,14,17,19-1,2,4,7,8,10,12,15,16,19-1,3,4,6,8,10,13,15,16,18-1,2,5,7,8,10,12,15,16,19-0,2,4,7,8,10,13,14,17,19-1,2,4,7,8,10,13,15,16,19-1,2,5,7,9,11,13,15,16,18-1,2,5,7,9,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-11-13-15-16-18;;473/prop3736
cpr;100;10;11;2;2;20;43;1,2,4,6,8,11,12,14,16,19-1,3,4,7,9,11,12,15,17,18-0,3,4,7,9,11,13,15,16,19-1,2,5,7,9,10,12,14,16,19-1,3,5,6,9,10,13,15,16,19-1,3,5,6,8,11,13,14,17,18-1,2,5,6,9,11,12,14,17,19-1,2,5,6,8,11,13,14,16,19-0,2,5,6,8,10,13,14,16,19-0,2,4,7,9,11,13,15,16,19-1,3,4,6,9,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-10-12-14-17-18;;473/prop3956
cpr;100;10;11;2;2;20;43;0,3,4,7,8,11,12,14,16,18-0,2,4,6,8,10,12,14,17,18-0,3,5,6,9,11,13,15,16,19-1,3,4,6,9,11,12,14,16,18-0,3,4,6,9,11,12,14,16,19-0,2,4,7,9,11,12,15,16,18-1,3,5,7,9,11,12,14,16,18-1,2,4,7,9,11,13,15,16,19-0,2,5,7,8,10,13,14,17,18-1,3,4,6,9,10,12,14,17,18-1,3,4,6,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-13-15-17-18;;473/prop3951
cpr;100;10;11;2;2;20;43;1,3,4,6,8,10,13,14,16,19-0,3,5,7,9,11,13,15,17,19-0,2,5,7,9,10,12,14,17,18-0,3,4,6,9,10,12,15,16,19-1,3,4,7,8,11,12,14,17,18-0,3,4,6,9,10,13,15,17,19-1,3,4,6,8,11,12,15,16,19-0,2,5,7,9,11,12,14,17,18-1,2,4,7,9,11,13,14,17,18-0,3,4,6,9,10,13,15,17,18-0,3,4,6,8,10,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-8-10-12-14-17-18;;473/prop3469
cpr;100;10;11;2;2;20;43;1,2,5,7,9,10,13,14,17,19-0,2,4,7,9,11,13,14,16,19-1,3,5,7,8,10,13,15,17,19-0,3,5,6,8,10,12,15,16,19-0,2,5,6,8,10,12,15,17,18-1,3,5,6,9,10,13,15,16,18-0,3,4,6,9,10,13,15,16,18-1,3,4,6,9,10,13,14,16,18-1,2,5,6,9,10,13,14,17,18-1,3,5,7,8,11,12,15,16,18-0,2,5,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-9-11-13-14-17-19;;473/prop3740
cpr;100;10;11;2;2;20;43;0,3,4,6,9,10,13,14,17,18-0,3,4,6,9,10,13,14,17,18-1,3,4,6,9,11,12,15,16,18-0,3,4,7,8,10,13,15,17,19-0,3,4,7,8,10,12,15,17,19-0,2,5,7,8,10,13,15,16,18-1,2,5,7,8,11,13,15,17,19-1,3,4,7,9,10,12,15,16,19-0,3,4,7,9,11,12,14,17,18-1,3,5,7,9,11,12,14,16,18-1,2,5,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-11-12-15-16-18;;473/prop3754
cpr;100;10;11;2;2;20;43;1,3,4,7,8,10,13,15,17,19-0,3,4,7,9,10,13,15,16,18-1,3,4,7,8,10,13,15,17,18-1,3,5,7,9,10,13,15,17,18-0,3,5,6,9,10,12,15,16,19-0,3,5,7,8,10,13,14,16,19-0,3,5,6,9,10,12,15,17,18-0,3,5,7,9,10,13,14,17,18-0,3,5,6,9,10,13,15,16,19-0,3,5,6,9,11,12,15,17,18-1,3,5,7,8,10,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-8-10-12-14-16-19;;473/prop3759
cpr;100;10;11;2;2;20;43;1,3,4,6,8,10,12,14,17,18-0,3,5,6,8,11,12,14,17,18-0,2,5,7,8,11,12,14,17,18-0,3,5,7,9,10,13,14,16,18-1,3,5,6,8,11,12,14,17,19-0,2,5,7,9,11,13,14,17,18-0,3,5,6,9,10,13,15,16,18-0,2,5,7,8,11,12,14,16,19-1,3,5,7,8,10,12,14,17,18-1,2,5,7,8,11,13,14,16,18-1,3,5,6,9,11,12,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-10-13-14-16-19;;473/prop3922
cpr;100;10;11;2;2;20;43;0,2,5,7,9,11,13,15,16,18-1,2,5,6,9,11,12,15,16,18-1,2,4,6,8,11,12,14,16,18-0,3,5,7,8,11,13,14,16,19-1,3,4,7,8,10,13,14,17,18-1,3,5,6,9,10,12,14,17,19-1,3,5,6,8,11,12,14,16,18-0,2,5,6,8,11,13,14,16,19-1,2,5,6,9,11,12,14,16,19-1,2,5,6,9,10,13,14,16,18-0,2,5,7,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-13-15-17-18;;473/prop3921
cpr;100;10;11;2;2;20;43;1,2,4,7,9,10,13,14,16,18-0,2,5,7,8,10,13,14,16,19-1,3,4,6,8,11,12,14,17,19-0,3,5,7,8,10,13,14,17,19-1,3,5,6,8,11,13,15,17,19-1,2,4,6,8,11,12,15,16,19-1,2,4,6,9,11,12,15,16,19-1,2,4,6,9,11,13,15,17,18-0,2,5,6,9,11,13,14,16,19-1,3,4,7,9,10,12,15,17,19-1,2,5,7,9,10,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-14-17-18;;473/prop3770
cpr;100;10;11;2;2;20;43;0,2,5,6,9,11,12,15,16,19-0,3,5,6,8,11,12,14,16,18-1,3,4,7,8,11,13,14,16,19-0,3,5,6,8,11,13,14,17,19-1,3,5,7,8,11,12,14,16,19-0,2,5,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,17,19-0,2,5,7,9,11,12,15,17,19-1,3,5,6,8,11,12,14,16,19-1,3,5,7,8,11,13,15,16,19-0,3,4,7,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-13-15-17-18;;473/prop97
cpr;100;10;11;2;2;20;43;1,2,5,6,9,10,13,15,16,18-0,2,5,6,8,11,13,14,17,18-0,2,5,7,9,10,12,14,17,18-0,3,5,7,9,10,13,15,16,18-0,3,4,6,8,11,12,14,17,19-0,3,5,7,9,10,12,15,17,18-0,3,4,6,9,10,12,15,17,19-1,2,5,7,9,11,12,14,16,18-1,3,4,6,9,11,12,14,16,19-0,3,5,7,9,10,13,15,16,18-1,2,4,6,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-13-15-17-19;;473/prop3772
cpr;100;10;11;2;2;20;43;0,2,5,6,9,11,12,15,16,19-0,3,5,6,8,11,12,14,16,18-1,3,4,7,8,11,13,14,16,19-0,3,5,6,8,11,13,14,17,19-1,3,5,7,8,11,12,14,16,19-0,2,5,6,9,10,12,15,16,18-1,3,5,7,9,11,12,14,17,19-0,2,5,7,9,11,12,15,17,19-1,3,5,6,8,11,12,14,16,19-1,3,5,7,8,11,13,15,16,19-0,3,4,7,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-13-15-17-18;;473/prop7066
cpr;100;10;11;2;2;20;43;0,3,5,7,9,11,13,15,16,18-0,2,5,6,9,11,13,14,17,18-0,3,5,6,8,11,13,15,17,19-1,3,4,7,8,11,13,14,16,19-1,3,5,6,9,11,13,14,17,18-1,2,5,6,9,11,13,14,17,19-0,3,4,7,9,11,12,14,17,18-0,2,5,7,9,10,12,14,16,19-1,3,4,7,8,11,13,15,16,18-1,2,5,6,8,11,12,15,16,19-1,3,4,6,8,11,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-10-13-14-16-19;;473/prop3934
cpr;100;10;11;2;2;20;43;1,2,5,7,9,10,13,15,17,18-0,3,4,6,9,11,12,14,17,18-1,2,5,6,9,10,12,15,17,18-0,3,5,6,8,11,13,15,16,18-0,3,5,7,9,11,13,15,16,19-0,2,5,6,9,10,12,14,16,18-0,3,4,7,9,11,13,15,16,18-0,3,5,7,8,11,13,14,17,19-0,3,5,6,9,10,13,14,16,18-1,3,5,7,9,10,12,15,17,18-0,3,4,6,9,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-13-14-17-19;;473/prop4159
cpr;100;10;11;2;2;20;43;1,2,5,6,9,10,13,15,16,18-0,2,5,6,8,11,13,14,17,18-0,2,5,7,9,10,12,14,17,18-0,3,5,7,9,10,13,15,16,18-0,3,4,6,8,11,12,14,17,19-0,3,5,7,9,10,12,15,17,18-0,3,4,6,9,10,12,15,17,19-1,2,5,7,9,11,12,14,16,18-1,3,4,6,9,11,12,14,16,19-0,3,5,7,9,10,13,15,16,18-1,2,4,6,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-8-11-13-15-17-19;;473/prop1407
cpr;100;10;11;2;2;20;43;0,3,5,7,9,10,13,14,17,18-1,2,4,7,9,11,12,15,17,19-1,2,4,7,9,11,12,14,17,18-1,3,4,7,9,10,13,14,17,19-1,2,4,7,9,11,12,15,17,18-0,3,5,7,9,11,13,14,16,19-0,3,5,7,8,11,12,15,17,19-1,2,4,7,9,11,12,14,16,18-1,2,4,7,9,10,12,14,17,19-1,2,5,6,8,11,13,15,16,18-1,2,4,7,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-10-13-15-17-19;;473/prop6177
cpr;100;10;11;2;2;20;43;1,3,4,7,9,10,13,14,16,19-1,2,5,7,9,11,12,15,16,19-1,3,4,7,9,10,12,14,17,19-0,3,4,6,8,11,13,15,16,18-0,3,4,6,9,10,12,15,16,18-1,2,5,6,8,11,12,14,16,18-0,3,4,6,9,10,12,15,17,18-0,2,4,6,9,10,12,14,17,19-0,2,4,6,8,10,13,15,16,18-0,3,4,6,9,11,13,14,17,18-0,2,4,6,8,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-10-13-14-17-18;;473/prop4193
cpr;100;10;11;2;2;20;43;1,2,4,6,8,11,13,15,16,19-0,2,5,7,8,10,13,15,16,18-0,2,4,7,9,10,13,15,16,19-1,2,4,7,8,10,12,14,16,19-1,2,4,7,8,10,12,15,17,19-1,3,4,6,9,10,12,14,16,19-1,3,4,7,8,10,12,15,16,18-1,3,5,7,9,10,12,15,16,18-1,2,5,6,9,10,12,14,16,18-0,3,5,7,8,10,13,14,17,19-1,3,5,6,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-11-12-15-17-18;;473/prop6186
cpr;100;10;11;2;2;20;43;0,3,4,6,8,11,13,14,17,18-0,3,4,6,8,11,13,15,16,19-0,2,5,6,8,10,13,14,16,18-1,2,5,6,8,10,12,14,17,19-0,2,4,7,8,11,12,15,17,18-0,2,4,7,9,11,12,15,17,18-0,2,4,6,9,10,12,14,17,18-0,2,5,7,8,10,12,14,17,19-0,2,5,7,8,10,12,14,17,19-0,3,5,7,9,10,12,14,17,18-1,2,4,7,8,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-11-13-15-17-18;;473/prop3245
cpr;100;10;11;2;2;20;43;0,2,4,6,9,10,13,15,17,19-0,2,5,7,9,10,13,15,17,19-0,2,4,6,9,11,13,14,17,18-1,3,5,7,9,10,12,14,16,18-1,3,4,7,9,11,13,14,17,18-0,2,4,7,9,11,13,14,16,18-0,3,5,7,9,10,13,14,16,19-1,3,4,7,9,10,13,15,16,18-1,2,4,6,8,10,13,14,16,18-1,3,4,6,8,11,12,15,17,18-1,3,4,6,8,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-11-12-14-17-19;;473/prop4195
cpr;100;10;11;2;2;20;43;0,2,4,7,9,11,12,15,17,18-0,2,4,6,8,11,12,15,17,19-1,2,5,6,9,11,13,15,16,19-1,3,5,7,9,11,12,14,16,18-1,2,5,6,8,11,13,14,16,18-0,2,4,7,8,11,13,14,17,18-1,2,5,7,9,11,13,14,16,18-0,2,5,7,9,11,12,15,16,18-1,2,5,6,8,11,12,14,17,19-1,3,5,7,9,11,12,14,16,18-0,3,5,6,9,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-15-16-19;;473/prop6921
cpr;100;10;11;2;2;20;43;1,2,5,7,9,10,13,15,16,18-1,3,5,7,9,11,13,15,16,19-0,3,5,6,8,11,12,15,16,19-1,2,5,7,9,10,12,14,16,18-0,3,5,7,9,11,12,15,17,19-1,3,5,7,8,10,13,14,17,19-1,3,5,7,9,10,13,14,17,18-0,3,5,6,8,11,12,14,17,19-0,3,5,6,8,11,13,15,17,18-1,3,5,7,9,10,13,14,17,19-1,2,5,7,8,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-8-10-12-15-16-18;;473/prop4196
cpr;100;10;11;2;2;20;43;1,2,4,7,9,11,12,15,17,18-0,2,4,7,9,11,13,14,17,18-1,3,4,6,9,11,13,15,17,18-1,2,5,7,8,10,13,14,17,18-1,3,4,7,9,11,13,15,16,18-1,2,4,7,8,10,13,14,17,18-1,2,4,6,9,11,12,15,16,18-1,2,5,6,8,11,13,15,16,19-0,2,5,6,9,11,13,14,16,19-1,2,5,6,8,11,13,15,17,19-1,2,5,6,8,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-10-13-14-16-18;;473/prop6957
cpr;100;10;11;2;2;20;43;0,3,5,6,8,11,12,14,17,18-0,2,4,7,8,11,13,14,17,19-0,3,4,6,8,10,12,14,17,19-0,3,4,6,8,11,12,14,17,19-1,2,4,7,8,10,12,15,16,19-1,3,4,6,8,10,13,15,16,18-1,2,5,7,8,10,12,15,16,19-0,2,4,7,8,10,13,14,17,19-1,2,4,7,8,10,13,15,16,19-1,2,5,7,9,11,13,15,16,18-1,2,5,7,9,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-11-13-15-16-18;;473/prop436
cpr;100;10;11;2;2;20;43;1,2,5,7,8,11,12,14,17,19-0,3,4,6,8,10,13,15,17,19-1,3,4,7,8,10,12,14,16,18-0,2,5,7,9,11,12,15,17,19-0,2,5,6,8,11,13,14,17,19-1,2,5,7,8,11,13,14,17,18-1,2,4,7,8,10,13,14,17,19-1,2,5,7,9,11,12,14,17,19-1,3,4,6,8,11,12,15,17,18-1,3,4,6,8,11,13,14,17,19-1,3,5,6,8,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-12-14-16-18;;473/prop3353
cpr;100;10;11;2;2;20;43;0,2,4,7,9,10,13,14,17,19-0,3,4,6,8,11,12,14,17,18-0,2,4,6,8,11,12,14,16,18-0,3,5,6,8,11,12,14,17,18-0,3,4,7,8,11,12,15,17,18-0,2,5,7,8,11,12,14,17,18-1,2,5,7,8,10,12,15,16,19-0,2,5,7,8,11,12,14,17,19-0,3,5,6,8,10,12,14,16,18-0,3,5,7,9,10,12,15,16,18-0,3,5,7,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-11-13-14-16-19;;473/prop4210
cpr;100;10;11;2;2;20;43;0,3,4,7,8,10,13,14,17,19-0,2,4,7,9,10,13,15,17,19-0,3,5,6,8,11,12,14,16,18-0,3,4,7,8,11,12,14,16,19-1,2,5,7,8,10,12,14,17,19-1,3,4,7,9,10,13,15,17,19-0,3,5,6,8,10,13,15,17,18-1,3,5,7,9,11,13,15,17,19-0,2,5,6,9,10,13,15,16,18-0,3,4,7,8,11,13,14,16,19-1,3,4,7,9,10,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-11-13-15-16-18;;473/prop6952
cpr;100;10;11;2;2;20;43;1,2,4,7,8,10,13,14,17,19-0,3,4,7,9,10,13,15,17,18-0,2,4,7,9,10,12,15,16,19-0,3,4,6,9,11,13,15,17,18-0,2,5,6,9,11,12,15,16,18-0,2,5,7,9,10,13,15,17,19-1,2,4,7,9,10,13,14,16,19-0,2,4,6,8,11,13,15,16,18-1,2,5,6,9,11,13,14,17,19-0,2,4,7,9,10,13,14,17,18-0,3,5,7,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-8-11-12-14-17-18;;473/prop3343
cpr;100;10;11;2;2;20;43;0,2,4,7,8,11,13,14,17,19-0,3,5,7,9,10,12,15,16,19-0,2,5,7,9,10,13,15,16,18-1,2,4,6,9,11,12,15,17,19-0,3,4,7,8,10,13,15,16,19-1,2,4,6,9,11,13,14,17,19-0,3,4,7,9,11,13,15,17,18-0,3,4,7,8,10,13,15,16,18-0,2,4,6,9,11,13,14,16,18-1,2,5,6,9,10,12,15,16,18-0,2,4,7,8,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-8-10-12-15-16-19;;473/prop6168
cpr;100;10;11;2;2;20;43;1,3,5,7,9,10,13,15,16,19-1,2,4,7,9,10,12,15,17,18-1,2,4,7,9,10,12,14,16,19-0,2,5,7,9,11,13,14,17,18-1,2,4,7,8,11,12,14,17,18-0,3,4,7,9,11,13,15,17,18-1,3,4,7,8,10,12,14,16,19-1,2,5,7,8,11,12,15,17,19-1,3,4,7,9,10,13,14,17,18-0,3,4,7,8,11,13,14,16,19-1,3,4,7,8,10,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-9-11-13-14-17-18;;473/prop6166
